,ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
291217,2397171153213063761,2019-10,328007.0,90.0
458593,1299146298565441811,2019-10,112477.0,117.0
316598,1276604410881911401,2019-10,98946.0,87.0
122907,8536031856585966123,2019-10,45617.0,122.0
197954,4661684997487171886,2019-10,475754.0,143.0
87941,621182491555347581,2019-10,131083.0,99.0
416905,1368430815953333691,2019-10,154125.0,105.0
316575,8398000036517692656,2019-10,249823.0,111.0
553668,5864443060004179363,2019-10,258840.0,94.0
30531,6030285068945261052,2019-10,206369.0,95.0
453067,940214356651040716,2019-10,191825.0,85.0
254496,4008627434689715639,2019-10,118073.0,117.0
430752,7085295800541340563,2019-10,248372.0,100.0
351873,5726178124659661019,2019-10,137388.0,117.0
56846,7816319470107777265,2019-10,153350.0,112.0
220791,851897122328714307,2019-10,382570.0,106.0
532050,6284433051333854194,2019-10,316697.0,96.0
262927,4850722092974676955,2019-10,203575.0,133.0
466682,7671566034617837932,2019-10,16459.0,121.0
419717,968400235888951633,2019-10,116254.0,120.0
12755,3218226066162129945,2019-10,188683.0,99.0
433578,662944582644865942,2019-10,567643.0,123.0
550961,3704808902628008971,2019-10,496088.0,104.0
346123,3382624494518753363,2019-10,11998.0,113.0
307164,5503391736465275980,2019-10,748702.0,120.0
117061,7177785309735471560,2019-10,203446.0,126.0
119964,3977861004707764824,2019-10,472970.0,125.0
62563,8889055492416898333,2019-10,154741.0,142.0
172092,3140918607946425426,2019-10,113589.0,103.0
71924,8939476669690489534,2019-10,1070333.0,148.0
96744,1308019675417057675,2019-10,299763.0,105.0
488493,170089315547146305,2019-10,237332.0,94.0
262928,7347715771145302549,2019-10,207558.0,110.0
90933,459290606780222306,2019-10,286514.0,97.0
268715,4489904752023469353,2019-10,294622.0,117.0
264811,5888474320320735000,2019-10,49135.0,91.0
50872,8511588642284189303,2019-10,111457.0,118.0
421462,1088521227159442264,2019-10,411305.0,93.0
308106,968199235777440720,2019-10,625487.0,120.0
513180,1002362614649347438,2019-10,589925.0,96.0
464081,761746217261797478,2019-10,130042.0,121.0
509378,5225029212547588718,2019-10,76527.0,112.0
366605,7750874287225529604,2019-10,251686.0,120.0
154783,5897410907783139228,2019-10,277645.0,129.0
277149,5108407319813072955,2019-10,211091.0,102.0
542920,4724876423989598202,2019-10,511094.0,128.0
542916,6330043096034525408,2019-10,39997.0,87.0
391564,2768068015169423097,2019-10,318700.0,110.0
108265,6217788509719675691,2019-10,255521.0,140.0
32412,7686361238195690925,2019-10,677403.0,130.0
195081,1553628056929342565,2019-10,302749.0,116.0
9931,4749976982519957792,2019-10,355075.0,150.0
347202,312543480920432545,2019-10,257661.0,85.0
355579,7963861799566207637,2019-10,42421.0,149.0
212224,3447213159487287154,2019-10,404168.0,109.0
488487,417157680860985231,2019-10,155844.0,108.0
76178,4395946187332973749,2019-10,352507.0,131.0
324882,5611787644735474299,2019-10,58667.0,128.0
477633,8724731934863284019,2019-10,46990.0,120.0
128735,5371387005775513675,2019-10,615923.0,112.0
59699,7920896580423665241,2019-10,274410.0,110.0
430753,9206030810342980458,2019-10,259517.0,92.0
361043,3724562776372632620,2019-10,56067.0,107.0
414139,1036256411320325774,2019-10,210241.0,84.0
455827,5067621068959932809,2019-10,224356.0,132.0
336127,7215093571368368138,2019-10,264365.0,113.0
502366,7930925883736021864,2019-10,663067.0,124.0
160524,4071158585850879204,2019-10,307686.0,121.0
414141,7664272163315705419,2019-10,183907.0,105.0
191059,4334472256949955221,2019-10,329430.0,110.0
336129,5369576709077493659,2019-10,247008.0,144.0
312689,8874257794774679816,2019-10,377741.0,159.0
20738,7908414709866823255,2019-10,282161.0,122.0
355572,1000372849175668062,2019-10,107378.0,98.0
48144,2214132103234633622,2019-10,277736.0,67.0
313754,324916756972236008,2019-10,384670.0,108.0
90923,6582676833651678345,2019-10,268802.0,132.0
360978,4995217181024687397,2019-10,444033.0,122.0
169276,6916556752218696485,2019-10,295331.0,137.0
294116,3660744270380078352,2019-10,594967.0,103.0
528320,7949169060790541229,2019-10,55605.0,115.0
358324,6271697692808086495,2019-10,168086.0,138.0
534814,6941381638534728190,2019-10,194677.0,116.0
274334,5166128847048245697,2019-10,447306.0,128.0
330513,1357573192598249600,2019-10,174371.0,112.0
105326,3118152790263512426,2019-10,303445.0,86.0
59746,1078687383992817574,2019-10,98029.0,132.0
444723,682352428813668634,2019-10,256695.0,109.0
125756,2634859679238614382,2019-10,142488.0,133.0
50882,4465150716052427320,2019-10,790318.0,89.0
333259,8784237149961904,2019-10,65536.0,111.0
324886,2951563549197799278,2019-10,318729.0,141.0
203631,2022367282554149730,2019-10,661852.0,94.0
211276,8213533889694327948,2019-10,338377.0,133.0
380536,3632378524835692731,2019-10,231408.0,117.0
458601,683445437387317282,2019-10,92379.0,118.0
441849,5635781225931111684,2019-10,354835.0,104.0
59693,2771214050521171719,2019-10,696660.0,86.0
9899,3192341047315717823,2019-10,125443.0,91.0
366657,8915958534285799867,2019-10,285486.0,154.0
397284,4532469127306079736,2019-10,85998.0,117.0
316584,6098833389547425063,2019-10,299090.0,123.0
243355,1958660709350677213,2019-10,185781.0,108.0
450257,1698828605814171242,2019-10,495084.0,115.0
183782,499242942549937267,2019-10,74832.0,135.0
439013,7810985951121711480,2019-10,603625.0,107.0
474923,1210783884008131648,2019-10,810844.0,96.0
186547,5606267905834401873,2019-10,478368.0,114.0
453057,4593070249039532001,2019-10,160126.0,87.0
160535,7720744580848517371,2019-10,192793.0,121.0
373921,4820852183212661131,2019-10,108000.0,82.0
186546,6545052034269841737,2019-10,242820.0,103.0
453058,7818340804682162328,2019-10,150498.0,108.0
559090,2032592272238235730,2019-10,286466.0,93.0
425354,5854364934896993687,2019-10,1106123.0,150.0
251693,3634047863995720708,2019-10,334079.0,126.0
504337,510795635145114083,2019-10,24216.0,91.0
143317,984915269987074754,2019-10,199000.0,142.0
305324,2619109825960703851,2019-10,382706.0,106.0
7007,7722287846688771887,2019-10,70955.0,145.0
515869,2493305884832539159,2019-10,628547.0,120.0
386102,6134696632487351445,2019-10,154477.0,116.0
186548,8901696535927078963,2019-10,96394.0,131.0
220826,3817166896467413658,2019-10,170043.0,129.0
319460,835441927760881602,2019-10,133370.0,111.0
350000,5029701292539093910,2019-10,148010.0,104.0
479245,6349142675790687765,2019-10,1171775.0,133.0
533787,4061297388883391410,2019-10,359786.0,109.0
534824,257162352336759783,2019-10,854218.0,112.0
96734,8548612698724688238,2019-10,72134.0,144.0
371056,1874361799315286610,2019-10,266404.0,118.0
332355,8909740532547211288,2019-10,8344.0,114.0
327787,1777508458351542706,2019-10,283250.0,113.0
441851,8195468623809753777,2019-10,306071.0,138.0
397290,4512887927067894301,2019-10,210726.0,121.0
186553,3355881107559250653,2019-10,727866.0,112.0
257170,3279078057358159966,2019-10,408047.0,131.0
9897,7403979270048469991,2019-10,459221.0,128.0
366621,8895896724713458749,2019-10,166834.0,149.0
166283,5511113649464808344,2019-10,597394.0,103.0
530997,3685376304786338340,2019-10,420636.0,121.0
480336,7442192566700924647,2019-10,326986.0,117.0
114190,3592461881055047578,2019-10,937917.0,111.0
474921,3161361581909316305,2019-10,116558.0,92.0
87980,6914631631926429447,2019-10,221284.0,111.0
197960,5574997762710520717,2019-10,318048.0,116.0
160518,1683619849073499603,2019-10,81145.0,127.0
99637,6532139198609901627,2019-10,369676.0,112.0
513194,689004070169545786,2019-10,97446.0,115.0
99643,2467590416042313927,2019-10,51810.0,95.0
56794,8123515208041701633,2019-10,121255.0,79.0
163362,1117184216453911295,2019-10,28584.0,91.0
248020,69766362497027920,2019-10,343395.0,116.0
333256,2346482557594782345,2019-10,33623.0,128.0
501481,7870373680211625064,2019-10,354975.0,101.0
341668,3997247264680905799,2019-10,232313.0,135.0
472107,3204108603682323936,2019-10,162538.0,94.0
377752,1192810733461560329,2019-10,300853.0,92.0
45202,5255460548789019114,2019-10,274906.0,112.0
344475,3915426102465954493,2019-10,25742.0,112.0
510498,2903869860445366876,2019-10,172012.0,129.0
310053,6759864637454708017,2019-10,311278.0,122.0
18649,5522764880180045081,2019-10,36411.0,94.0
274356,670573866376512619,2019-10,472078.0,119.0
137515,6238903426443761049,2019-10,69539.0,111.0
391577,6521201759558790083,2019-10,425302.0,111.0
419704,8409181491723988567,2019-10,274574.0,131.0
50891,8215958479134054873,2019-10,491431.0,127.0
477641,5883155883105348987,2019-10,233037.0,132.0
229232,9161263096062288704,2019-10,860293.0,101.0
131687,3218792504195936313,2019-10,345068.0,109.0
362572,4993499380140734678,2019-10,76992.0,125.0
48110,7468724002190465812,2019-10,85309.0,99.0
507918,4679462479444735708,2019-10,148738.0,133.0
549893,963687627963462983,2019-10,149187.0,141.0
461405,492136427845699874,2019-10,78117.0,128.0
433586,3095686599956852697,2019-10,78044.0,163.0
53823,8350724667410677464,2019-10,149304.0,118.0
208397,4995679129936981612,2019-10,625277.0,135.0
496635,9052787288251876909,2019-10,329453.0,143.0
260142,8252215766413781202,2019-10,301508.0,94.0
87029,5687511145009775604,2019-10,484791.0,102.0
12760,8348574220426911086,2019-10,291022.0,103.0
322187,6368582840625614207,2019-10,354322.0,108.0
232086,3631603567749349715,2019-10,343419.0,120.0
294157,2606594191222500726,2019-10,85244.0,87.0
169283,4095739077267179172,2019-10,305458.0,118.0
195092,5136739522477907100,2019-10,235033.0,105.0
351880,7970976988071755401,2019-10,183792.0,128.0
400077,3698481516392183789,2019-10,384214.0,127.0
285617,1182975716201409626,2019-10,204641.0,102.0
505209,8828303152301461681,2019-10,634193.0,89.0
430763,4045739494965095560,2019-10,182294.0,123.0
285623,7770458886439606839,2019-10,393452.0,141.0
35314,6987942592445950913,2019-10,138361.0,137.0
232114,6796564304742670823,2019-10,76253.0,0.0
319427,4858887739802767402,2019-10,468610.0,140.0
294117,8013668117699219722,2019-10,91359.0,116.0
197958,5287265869592025756,2019-10,148780.0,130.0
149049,8503092146854371576,2019-10,53685.0,111.0
237674,8826489829259520138,2019-10,417427.0,130.0
288511,8480109508191086169,2019-10,494806.0,107.0
358307,1533755281771668509,2019-10,483754.0,121.0
380547,2677901391425651891,2019-10,370973.0,113.0
563399,5176940320835464459,2019-10,83571.0,111.0
394407,7142043104834932013,2019-10,249518.0,75.0
73100,8106044482585783481,2019-10,780304.0,112.0
477637,8843432852270832388,2019-10,71249.0,116.0
326543,8196449005061156808,2019-10,311102.0,102.0
296936,2678966409665050034,2019-10,161258.0,108.0
330525,2302464746243069589,2019-10,308007.0,115.0
21662,8382418367191468432,2019-10,132215.0,115.0
469560,4335865859049992260,2019-10,246518.0,132.0
36503,7398738404146260251,2019-10,266831.0,107.0
285620,4530631557358349711,2019-10,93268.0,102.0
114213,274692171162531764,2019-10,334980.0,99.0
311053,8991419601067014006,2019-10,335690.0,94.0
505208,9127318190908282126,2019-10,258975.0,109.0
496649,1536087798470875922,2019-10,20614.0,132.0
82039,4717593620120611957,2019-10,141787.0,97.0
189363,2092588065958607289,2019-10,288877.0,133.0
243362,7436628409157313756,2019-10,193823.0,120.0
114222,7541360189313243820,2019-10,343521.0,92.0
137518,2290083177086946553,2019-10,109854.0,107.0
125784,8487807876567995441,2019-10,280115.0,155.0
117069,5432443358006556295,2019-10,80918.0,108.0
472115,4414438591613884911,2019-10,272150.0,107.0
48113,3022528659032597047,2019-10,250477.0,105.0
111210,7268895973869107930,2019-10,150551.0,139.0
117070,8271604276097280304,2019-10,326570.0,98.0
282725,4571290108043699959,2019-10,529210.0,123.0
189369,5503073374822479037,2019-10,413331.0,109.0
330520,3045840317107313913,2019-10,33176.0,83.0
358304,2455576782104041698,2019-10,384913.0,117.0
520427,7810315632865163836,2019-10,351913.0,108.0
110263,8374461419511631785,2019-10,297767.0,115.0
33543,5538710567548269440,2019-10,489995.0,121.0
128750,5303720405946805990,2019-10,227014.0,107.0
75197,1088268935649917461,2019-10,328768.0,132.0
529355,5918810537171565818,2019-10,161296.0,120.0
177935,652740132671309295,2019-10,173747.0,94.0
422564,5613825020130267729,2019-10,334460.0,92.0
308117,6927178425683104769,2019-10,151470.0,130.0
313763,5752688018135006198,2019-10,385133.0,115.0
174993,5301988619224057921,2019-10,31605.0,104.0
114197,7485107528960607346,2019-10,376498.0,112.0
529356,5999145415800242177,2019-10,97757.0,112.0
315684,5791518044186095039,2019-10,310086.0,107.0
18662,7501763663852779083,2019-10,277323.0,129.0
414148,1430896989654626045,2019-10,214198.0,128.0
550082,8332840690177201182,2019-10,175551.0,96.0
510511,6198047969028248384,2019-10,105396.0,131.0
472120,6242636379248496392,2019-10,547372.0,129.0
556387,3027683745465216663,2019-10,147633.0,116.0
294112,7910340581026492945,2019-10,242805.0,104.0
430762,8715120689636420963,2019-10,63565.0,119.0
180853,2645324649046215594,2019-10,342068.0,110.0
449349,7665801401860589626,2019-10,320832.0,121.0
146177,2335982750277990437,2019-10,200818.0,120.0
477645,8185063234515056194,2019-10,247496.0,103.0
308113,2033394215069562776,2019-10,139862.0,102.0
254422,7974433795310408854,2019-10,127080.0,124.0
234931,4130617254899676131,2019-10,90940.0,111.0
336133,187117706370645370,2019-10,300234.0,94.0
477653,2371917341091102894,2019-10,53213.0,95.0
220827,2012477868296377155,2019-10,396742.0,119.0
324906,4365965554261111250,2019-10,287540.0,96.0
296906,3511416927745338332,2019-10,735107.0,97.0
496643,4723919748432185874,2019-10,140644.0,123.0
501304,6969348581033924947,2019-10,267776.0,137.0
567098,3137879241768961145,2019-10,45482.0,122.0
160567,1414132620714431952,2019-10,581755.0,81.0
537557,4569866309119931805,2019-10,208071.0,123.0
172094,1104269683367198574,2019-10,35448.0,118.0
498318,6795467882769787169,2019-10,299735.0,164.0
425345,4956614249204803652,2019-10,403295.0,110.0
52659,5460280878923715699,2019-10,519961.0,137.0
131698,8926565682509268383,2019-10,341442.0,131.0
268696,3970572142453508637,2019-10,348737.0,106.0
496651,1696462947583294958,2019-10,426061.0,142.0
436313,7719481195372677540,2019-10,82561.0,122.0
125782,4769364850030443969,2019-10,276188.0,123.0
50893,4327694790333781288,2019-10,255965.0,122.0
336132,2508429106201166689,2019-10,305869.0,102.0
111202,2658946240987854807,2019-10,501849.0,141.0
416895,7492389223353246125,2019-10,472973.0,110.0
177906,7707459425750676368,2019-10,63020.0,130.0
217968,8313765100460016738,2019-10,225191.0,87.0
394408,1551531256789550891,2019-10,295393.0,114.0
414160,7395696797140470088,2019-10,183166.0,126.0
374984,4527499691197377217,2019-10,52180.0,135.0
386124,2451708306555441014,2019-10,89294.0,83.0
301580,1953058402621337677,2019-10,276587.0,106.0
461382,8107542605807471599,2019-10,493673.0,112.0
137526,7992317448197179816,2019-10,117355.0,130.0
388852,8512214463586144353,2019-10,347207.0,100.0
240486,8623308321032624474,2019-10,162502.0,88.0
309888,5786895437851445408,2019-10,443218.0,131.0
553709,1637960623843047520,2019-10,208215.0,97.0
349102,2808145376905474927,2019-10,530616.0,118.0
447515,7751080728852739823,2019-10,200064.0,119.0
427205,2943087245123311166,2019-10,176466.0,87.0
402949,8255085612985072878,2019-10,258064.0,123.0
496652,1156082905751962591,2019-10,336997.0,105.0
542922,7457803471605010846,2019-10,682021.0,97.0
559113,4347826483121154490,2019-10,261338.0,97.0
33540,8961924617442201922,2019-10,321186.0,109.0
18670,2466177460692220853,2019-10,380743.0,108.0
360991,660382477567765256,2019-10,177816.0,119.0
567109,2201150681962815877,2019-10,451972.0,102.0
254428,460993244124061972,2019-10,70289.0,98.0
464096,7710364735942975505,2019-10,192794.0,124.0
85042,1129657311668961746,2019-10,100938.0,117.0
363800,4935929591787890253,2019-10,384216.0,141.0
523951,8609938720215175911,2019-10,631469.0,110.0
284685,1044568737046072781,2019-10,894594.0,101.0
148104,5689766561863956319,2019-10,344081.0,149.0
402955,3093415403379897112,2019-10,80486.0,107.0
513191,5122095358293179297,2019-10,214126.0,119.0
311036,7895753719321668294,2019-10,130641.0,134.0
559112,5855956854975734380,2019-10,184745.0,142.0
166317,7070921952745705273,2019-10,72539.0,112.0
322185,798425422240919854,2019-10,82467.0,114.0
483112,4183921942053157552,2019-10,299628.0,97.0
261886,5958664040344043635,2019-10,266262.0,106.0
341679,8500889177765218320,2019-10,143040.0,121.0
102449,1272921915900711149,2019-10,110680.0,98.0
50898,4863405965754103821,2019-10,208342.0,107.0
341726,7621083433504010869,2019-10,95168.0,96.0
174960,1507697130807703164,2019-10,307091.0,98.0
382363,7930644815080409701,2019-10,411423.0,102.0
414167,5042877476420217533,2019-10,58382.0,99.0
183789,3386019519917828299,2019-10,185870.0,127.0
563554,608816700571896717,2019-10,180712.0,114.0
358315,5974858472822751652,2019-10,208640.0,130.0
36507,710593997981520423,2019-10,445508.0,114.0
260097,8015571584405428572,2019-10,157230.0,105.0
85030,5753677550753111444,2019-10,817834.0,110.0
82034,5810778736737569699,2019-10,974721.0,153.0
518641,5198904647759787695,2019-10,508850.0,158.0
82047,5481711897502154955,2019-10,93471.0,119.0
366623,4023893292051953692,2019-10,63730.0,113.0
455833,7451017400765373278,2019-10,71761.0,99.0
553683,511305041047444825,2019-10,777236.0,78.0
358328,8245393384938410770,2019-10,433790.0,117.0
461409,192916471960784723,2019-10,332911.0,112.0
305333,3829967475074118757,2019-10,32067.0,134.0
203647,4635578010631860111,2019-10,429511.0,85.0
154804,3025708129948185495,2019-10,402777.0,122.0
515874,6486277549325701534,2019-10,102520.0,122.0
322220,837142477962609471,2019-10,170703.0,119.0
160541,2380458252615213706,2019-10,424579.0,91.0
505229,4556737702757145073,2019-10,159447.0,110.0
254454,9108733472015251498,2019-10,244842.0,100.0
